"Name","Total Time","Total Time (CPU)","Hits"
"                                                                                                        org.hibernate.event.internal.DefaultFlushEventListener.onFlush ()","15,680 ms (-0%)","15,680 ms (-0%)","58"
"                                                                                                         org.hibernate.event.internal.AbstractFlushingEventListener.flushEverythingToExecutions ()","15,680 ms (-0%)","15,680 ms (-0%)","58"
"                                                                                                          org.hibernate.event.internal.AbstractFlushingEventListener.prepareEntityFlushes ()","8,153 ms (-0%)","8,153 ms (-0%)","52"
"                                                                                                           org.hibernate.event.internal.AbstractFlushingEventListener.cascadeOnFlush ()","7,763 ms (-0%)","7,763 ms (-0%)","50"
"                                                                                                            org.hibernate.engine.internal.Cascade.cascade ()","7,662 ms (-0%)","7,662 ms (-0%)","49"
"                                                                                                             org.hibernate.persister.entity.EntityPersister.getValue ()","5,045 ms (-0%)","5,045 ms (-0%)","39"
"                                                                                                              org.hibernate.persister.entity.AbstractEntityPersister.getPropertyValue ()","5,045 ms (-0%)","5,045 ms (-0%)","39"
"                                                                                                               org.hibernate.property.access.spi.GetterFieldImpl.get ()","4,847 ms (-0%)","4,847 ms (-0%)","38"
"                                                                                                                java.lang.reflect.Field.get ()","4,847 ms (-0%)","4,847 ms (-0%)","38"
"                                                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","38"
"                                                                                                               Self time","197 ms (-0%)","197 ms (-0%)","39"
"                                                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","39"
"                                                                                                             org.hibernate.engine.spi.CascadingActions$8.noCascade ()","1,608 ms (-0%)","1,608 ms (-0%)","15"
"                                                                                                              org.hibernate.persister.entity.EntityPersister.getValue ()","900 ms (-0%)","900 ms (-0%)","9"
"                                                                                                               org.hibernate.persister.entity.AbstractEntityPersister.getPropertyValue ()","900 ms (-0%)","900 ms (-0%)","9"
"                                                                                                                org.hibernate.property.access.spi.GetterFieldImpl.get ()","900 ms (-0%)","900 ms (-0%)","9"
"                                                                                                                 java.lang.reflect.Field.get ()","900 ms (-0%)","900 ms (-0%)","9"
"                                                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","9"
"                                                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","9"
"                                                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","9"
"                                                                                                              Self time","708 ms (-0%)","708 ms (-0%)","15"
"                                                                                                             org.hibernate.engine.internal.Cascade.cascadeLogicalOneToOneOrphanRemoval ()","407 ms (-0%)","407 ms (-0%)","4"
"                                                                                                              org.hibernate.engine.internal.Cascade.isLogicalOneToOne ()","407 ms (-0%)","407 ms (-0%)","4"
"                                                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","4"
"                                                                                                             Self time","398 ms (-0%)","398 ms (-0%)","49"
"                                                                                                             org.jboss.logging.DelegatingBasicLogger.isTraceEnabled ()","202 ms (-0%)","202 ms (-0%)","2"
"                                                                                                              org.jboss.logging.Logger.isTraceEnabled ()","202 ms (-0%)","202 ms (-0%)","2"
"                                                                                                               org.jboss.logging.Slf4jLocationAwareLogger.isEnabled ()","202 ms (-0%)","202 ms (-0%)","2"
"                                                                                                                ch.qos.logback.classic.Logger.isTraceEnabled ()","202 ms (-0%)","202 ms (-0%)","2"
"                                                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                                                            Self time","101 ms (-0%)","101 ms (-0%)","50"
"                                                                                                           org.hibernate.engine.internal.AbstractEntityEntry.getStatus ()","291 ms (-0%)","291 ms (-0%)","3"
"                                                                                                           org.hibernate.engine.internal.StatefulPersistenceContext.reentrantSafeEntityEntries ()","98.5 ms (-0%)","98.5 ms (-0%)","1"
"                                                                                                            org.hibernate.engine.internal.EntityEntryContext.reentrantSafeEntityEntries ()","98.5 ms (-0%)","98.5 ms (-0%)","1"
"                                                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","52"
"                                                                                                          org.hibernate.event.internal.AbstractFlushingEventListener.flushEntities ()","7,527 ms (-0%)","7,527 ms (-0%)","54"
"                                                                                                           org.hibernate.event.service.internal.EventListenerGroupImpl.fireEventOnEachListener ()","7,324 ms (-0%)","7,324 ms (-0%)","52"
"                                                                                                            org.hibernate.event.internal.AbstractFlushingEventListener$$Lambda$1267.0x000000080151ab38.accept ()","7,324 ms (-0%)","7,324 ms (-0%)","52"
